No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,DEWP,PRES,RAIN,WSPM,station,,TEMP mean,PRES mean,DEWP mean,RAIN mean,WSPM mean,,TEMP std,PRES std,DEWP std,RAIN std,WSPM std
34826,2017,2,19,1,123,142,34,99,1000,13,3.9,-7.9,1002.4,0,1.9,Changping,,,,,,,,,,,,
34827,2017,2,19,2,130,132,28,97,1000,14,3.2,-8.8,1001.4,0,1,Changping,,,,,,,,,,,,
34828,2017,2,19,3,126,126,24,89,1000,14,1.7,-8.7,999.8,0,1.1,Changping,,,,,,,,,,,,
34829,2017,2,19,4,133,169,28,118,2000,2,0.8,-8.5,998.8,0,1,Changping,,,,,,,,,,,,
34830,2017,2,19,5,134,158,19,119,3000,2,-0.3,-8.3,997.5,0,0.4,Changping,,,,,,,,,,,,
34831,2017,2,19,6,149,205,28,124,3000,2,-0.6,-8.5,997.9,0,1.7,Changping,,,,,,,,,,,,
34832,2017,2,19,7,150,158,31,116,3000,2,-0.5,-8.4,997.2,0,1.8,Changping,,,,,,,,,,,,
34833,2017,2,19,8,134,151,29,94,2000,2,0.8,-8,997.4,0,1,Changping,,,,,,,,,,,,
34834,2017,2,19,9,183,225,52,114,4000,2,2.3,-7.6,998.3,0,0.9,Changping,,,,,,,,,,,,
34835,2017,2,19,10,173,209,59,121,3000,2,5.3,-7.2,998.2,0,2,Changping,,,,,,,,,,,,
34836,2017,2,19,11,164,198,51,116,2000,7,7.5,-7,998.2,0,1.4,Changping,,,,,,,,,,,,
34837,2017,2,19,12,168,213,49,119,2300,58,8.9,-6.9,997.8,0,1.6,Changping,,,,,,,,,,,,
34838,2017,2,19,13,180,209,53,110,2000,23,10.5,-5.1,997.3,0,1.7,Changping,,,,,,,,,,,,
34839,2017,2,19,14,143,143,31,69,1000,47,14.3,-12.9,997.5,0,3.7,Changping,,,,,,,,,,,,
34840,2017,2,19,15,13,105,2,26,500,62,12.1,-14.7,998.9,0,5.4,Changping,,,,,,,,,,,,
34841,2017,2,19,16,15,130,2,25,400,61,10.4,-16.9,1001.1,0,5.3,Changping,,,,,,,,,,,,
34842,2017,2,19,17,7,66,2,20,400,68,9.4,-17.7,1002.5,0,4.4,Changping,,,,,,,,,,,,
34843,2017,2,19,18,10,70,2,19,400,65,7.1,-18.7,1004.2,0,4.8,Changping,,,,,,,,,,,,
34844,2017,2,19,19,8,98,2,17,400,64,5.4,-18.5,1007,0,3.9,Changping,,,,,,,,,,,,
34845,2017,2,19,20,12,83,2,12,300,68,4.1,-19.5,1009.2,0,3.5,Changping,,,,,,,,,,,,
34846,2017,2,19,21,7,70,2,12,300,66,3,-19.7,1011.2,0,5.2,Changping,,,,,,,,,,,,
34847,2017,2,19,22,4,42,2,11,300,67,2.5,-19.5,1012.2,0,5.5,Changping,,,,,,,,,,,,
34848,2017,2,19,23,10,27,2,8,400,70,2,-19.3,1013.4,0,4.1,Changping,,,,,,,,,,,,
34849,2017,2,20,0,7,24,2,9,400,70,1.5,-19.1,1014.6,0,4,Changping,,,,,,,,,,,,
34850,2017,2,20,1,8,31,2,8,300,50,0.6,-19.3,1015.6,0,5.1,Changping,,,,,,,,,,,,
34851,2017,2,20,2,3,23,7,4,200,70,0,-20.3,1016.5,0,4.4,Changping,,,,,,,,,,,,
34852,2017,2,20,3,6,22,2,4,300,43,-0.5,-20.8,1017.6,0,5.4,Changping,,,,,,,,,,,,
34853,2017,2,20,4,3,9,3,4,200,49,-1.3,-21.4,1017.8,0,3.8,Changping,,,,,,,,,,,,
34854,2017,2,20,5,3,24,2,11,200,70,-1.6,-21.1,1018.5,0,6.1,Changping,,,,,,,,,,,,
34855,2017,2,20,6,3,25,2,9,300,72,-2.3,-21.7,1020.6,0,1.5,Changping,,,,,,,,,,,,
34856,2017,2,20,7,6,22,2,17,400,66,-2.9,-21.7,1021.8,0,2.2,Changping,,,,,,,,,,,,
34857,2017,2,20,8,8,40,4,21,500,60,-2.2,-21.6,1023.5,0,3.6,Changping,,,,,,,,,,,,
34858,2017,2,20,9,8,23,3,18,500,60,-1.8,-20.8,1024.2,0,3,Changping,,,,,,,,,,,,
34859,2017,2,20,10,9,23,7,24,500,52,-0.8,-21,1025,0,3.9,Changping,,,,,,,,,,,,
34860,2017,2,20,11,9,35,7,24,500,51,0.6,-21.7,1024.8,0,5.8,Changping,,,,,,,,,,,,
34861,2017,2,20,12,12,36,7,24,500,53,2.2,-21.1,1024,0,4.9,Changping,,,,,,,,,,,,
34862,2017,2,20,13,14,33,6,27,500,54,2.9,-21.3,1023.3,0,3.5,Changping,,,,,,,,,,,,
34863,2017,2,20,14,17,33,7,28,500,52,3.4,-21.7,1022.5,0,4.2,Changping,,,,,,,,,,,,
34866,2017,2,20,17,14,25,4,24,500,61,4.8,-21.4,1021.9,0,1.4,Changping,,,,,,,,,,,,
34868,2017,2,20,19,25,46,10,52,700,33,1.4,-20.4,1023.2,0,1.2,Changping,,,,,,,,,,,,
34869,2017,2,20,20,29,45,10,33,800,44,0.3,-20.7,1023.9,0,1.4,Changping,,,,,,,,,,,,
34870,2017,2,20,21,27,34,10,35,700,38,-0.3,-20.6,1024.5,0,0.9,Changping,,,,,,,,,,,,
34871,2017,2,20,22,15,31,6,20,600,51,-0.6,-20.3,1024.8,0,0.8,Changping,,,,,,,,,,,,
34872,2017,2,20,23,24,44,6,30,700,38,-2.2,-20.1,1024.7,0,1.1,Changping,,,,,,,,,,,,
34875,2017,2,21,2,32,36,10,30,1200,31,-2.5,-19,1024.1,0,1.3,Changping,,,,,,,,,,,,
34876,2017,2,21,3,30,101,17,49,1700,21,-2.4,-17.7,1024.2,0,1.1,Changping,,,,,,,,,,,,
34879,2017,2,21,6,31,51,16,69,1500,2,-2.4,-18.1,1023.3,0,0.7,Changping,,,,,,,,,,,,
34882,2017,2,21,9,73,117,51,89,2400,2,-1.1,-16.5,1023.8,0,1,Changping,,,,,,,,,,,,
34883,2017,2,21,10,71,110,37,84,2200,2,-0.7,-17,1023.4,0,1,Changping,,,,,,,,,,,,
34885,2017,2,21,12,95,149,34,85,2200,3,0,-15.5,1022.2,0,1.6,Changping,,,,,,,,,,,,
34887,2017,2,21,14,93,126,16,94,2100,2,-2.2,-5.9,1020.3,0,2.1,Changping,,,,,,,,,,,,
34891,2017,2,21,18,84,84,7,83,1100,2,-2,-3.7,1017.1,0.1,2.5,Changping,,,,,,,,,,,,
34892,2017,2,21,19,86,86,5,75,100,3,-2.2,-3.8,1017.1,0.3,2.4,Changping,,,,,,,,,,,,
34893,2017,2,21,20,80,80,4,70,100,4,-2.4,-3.7,1017,0.5,2.5,Changping,,,,,,,,,,,,
34894,2017,2,21,21,66,66,3,66,900,6,-2.7,-3.8,1016.8,0.6,2.2,Changping,,,,,,,,,,,,
34895,2017,2,21,22,81,81,3,68,1100,3,-2.8,-3.9,1016.5,0.2,1.7,Changping,,,,,,,,,,,,
34896,2017,2,21,23,85,85,3,63,100,4,-2.5,-3.9,1016.1,0,1.6,Changping,,,,,,,,,,,,
34897,2017,2,22,0,87,87,3,65,100,2,-2.6,-4.3,1015.4,0,1.5,Changping,,,,,,,,,,,,
34898,2017,2,22,1,91,91,2,56,800,2,-2.6,-4.2,1014.9,0,1.6,Changping,,,,,,,,,,,,
34899,2017,2,22,2,92,92,21,37,600,2,-2.5,-4.1,1014.4,0,1.2,Changping,,,,,,,,,,,,
34900,2017,2,22,3,92,92,4,34,1200,2,-2.7,-4.3,1013.7,0,1.1,Changping,,,,,,,,,,,,
34901,2017,2,22,4,94,94,2,40,900,2,-2.7,-4.3,1013,0,1.1,Changping,,,,,,,,,,,,
34902,2017,2,22,5,95,95,2,55,1200,2,-3,-4.3,1013.2,0,1.2,Changping,,,,,,,,,,,,
34903,2017,2,22,6,103,103,2,61,1800,2,-3.7,-4.8,1012.2,0,1,Changping,,,,,,,,,,,,
34904,2017,2,22,7,100,100,2,61,1900,2,-3.7,-4.8,1012.3,0,1,Changping,,,,,,,,,,,,
34905,2017,2,22,8,105,105,2,54,1800,5,-2.9,-4.5,1013.1,0,2.1,Changping,,,,,,,,,,,,
34906,2017,2,22,9,115,115,8,49,1700,13,-2,-4.5,1013.9,0,1.2,Changping,,,,,,,,,,,,
34907,2017,2,22,10,119,119,16,50,1800,17,-0.8,-4.2,1013.9,0,1,Changping,,,,,,,,,,,,
34908,2017,2,22,11,137,137,20,59,200,20,1,-3.5,1013.6,0,2,Changping,,,,,,,,,,,,
34909,2017,2,22,12,144,144,19,62,1800,24,1.4,-3.3,1013.2,0,1.5,Changping,,,,,,,,,,,,
34910,2017,2,22,13,130,130,14,59,1600,32,2.7,-3.2,1012.2,0,1.2,Changping,,,,,,,,,,,,
34911,2017,2,22,14,129,129,14,76,1600,32,4.1,-2.8,1011.5,0,0.9,Changping,,,,,,,,,,,,
34912,2017,2,22,15,105,105,15,84,1600,30,6.2,-6.4,1011.3,0,2.4,Changping,,,,,,,,,,,,
34913,2017,2,22,16,32,32,6,43,700,58,6.6,-9.4,1012.1,0,5,Changping,,,,,,,,,,,,
34914,2017,2,22,17,10,16,3,35,600,56,5.6,-9.8,1012.9,0,4.2,Changping,,,,,,,,,,,,
34915,2017,2,22,18,11,22,4,30,600,60,4.9,-11.3,1014,0,4.3,Changping,,,,,,,,,,,,
34916,2017,2,22,19,8,16,2,22,500,67,4,-12,1015.5,0,4.5,Changping,,,,,,,,,,,,
34917,2017,2,22,20,11,14,2,17,500,70,2.9,-12.2,1016.8,0,2.4,Changping,,,,,,,,,,,,
34918,2017,2,22,21,10,17,2,16,500,69,2,-12.3,1017.8,0,3.2,Changping,,,,,,,,,,,,
34919,2017,2,22,22,9,17,2,13,500,71,1.5,-11.6,1019.2,0,3.2,Changping,,,,,,,,,,,,
34920,2017,2,22,23,14,21,3,21,600,63,0.5,-11.9,1020.1,0,4.3,Changping,,,,,,,,,,,,
34921,2017,2,23,0,14,15,3,19,600,64,-0.6,-11.7,1020.2,0,1.6,Changping,,,,,,,,,,,,
34922,2017,2,23,1,13,13,2,15,500,67,-1.2,-12.2,1020.4,0,1.5,Changping,,,,,,,,,,,,
34923,2017,2,23,2,10,12,2,14,500,69,-1.6,-12.6,1020.7,0,1.4,Changping,,,,,,,,,,,,
34924,2017,2,23,3,4,9,2,18,500,64,-2.3,-12.4,1020.7,0,1.4,Changping,,,,,,,,,,,,
34925,2017,2,23,4,12,12,3,15,500,64,-2.8,-12.6,1020.6,0,1.9,Changping,,,,,,,,,,,,
34926,2017,2,23,5,15,22,4,20,700,57,-2.6,-11.9,1020.4,0,1.9,Changping,,,,,,,,,,,,
34927,2017,2,23,6,15,19,5,25,700,50,-1.8,-11.9,1020.6,0,2.2,Changping,,,,,,,,,,,,
34928,2017,2,23,7,16,22,5,27,700,49,-1.9,-12.3,1021.3,0,2,Changping,,,,,,,,,,,,
34929,2017,2,23,8,18,21,8,34,800,40,-0.6,-12.6,1021.8,0,2.1,Changping,,,,,,,,,,,,
34930,2017,2,23,9,10,17,8,24,700,49,1.8,-12.8,1022.2,0,1.7,Changping,,,,,,,,,,,,
34931,2017,2,23,10,7,13,6,20,600,57,3.5,-13.3,1021.9,0,3.7,Changping,,,,,,,,,,,,
34932,2017,2,23,11,7,13,5,24,600,56,4.7,-13.7,1021.3,0,4.2,Changping,,,,,,,,,,,,
34933,2017,2,23,12,4,15,5,23,500,59,5.4,-14.1,1020.2,0,5.3,Changping,,,,,,,,,,,,
34934,2017,2,23,13,8,8,4,23,500,59,6.6,-14.2,1018.8,0,4.7,Changping,,,,,,,,,,,,
34935,2017,2,23,14,13,13,4,23,400,59,7.4,-14.8,1017.7,0,4.4,Changping,,,,,,,,,,,,
34936,2017,2,23,15,8,17,4,22,400,61,7.6,-15.3,1017.1,0,5.1,Changping,,,,,,,,,,,,
34937,2017,2,23,16,9,20,4,22,400,64,7.8,-15.8,1016.7,0,4.7,Changping,,,,,,,,,,,,
34938,2017,2,23,17,9,21,5,24,500,63,7.7,-14.5,1016.3,0,3.9,Changping,,,,,,,,,,,,
34939,2017,2,23,18,15,31,12,36,800,54,6.3,-13.9,1016.3,0,3.7,Changping,,,,,,,,,,,,
34940,2017,2,23,19,33,59,27,65,1300,26,5.1,-12.9,1016.8,0,2.1,Changping,,,,,,,,,,,,
34941,2017,2,23,20,53,70,48,97,1800,2,5,-12.5,1016.7,0,3.3,Changping,,,,,,,,,,,,
34942,2017,2,23,21,37,37,23,68,100,23,4.9,-12.1,1016.8,0,3.5,Changping,,,,,,,,,,,,
34943,2017,2,23,22,21,32,13,42,700,47,4.7,-11.9,1016.9,0,3,Changping,,,,,,,,,,,,
34944,2017,2,23,23,26,39,13,33,900,46,1.8,-10.7,1017.1,0,1.7,Changping,,,,,,,,,,,,
34945,2017,2,24,0,32,32,10,26,800,48,0.2,-10.4,1017,0,1,Changping,,,,,,,,,,,,
34946,2017,2,24,1,28,30,7,23,600,33,0.9,-10.9,1017,0,1.1,Changping,,,,,,,,,,,,
34947,2017,2,24,2,22,25,22,15,500,19,1.9,-12.3,1017.3,0,1.4,Changping,,,,,,,,,,,,
34948,2017,2,24,3,20,25,8,15,500,26,1.9,-12.3,1016.9,0,2,Changping,,,,,,,,,,,,
34949,2017,2,24,4,14,18,6,18,300,31,1.7,-12.5,1016.5,0,2,Changping,,,,,,,,,,,,
34950,2017,2,24,5,13,20,9,33,500,27,0.9,-12.5,1016.5,0,1.7,Changping,,,,,,,,,,,,
34951,2017,2,24,6,18,24,10,34,700,36,1,-12.1,1016.7,0,1.9,Changping,,,,,,,,,,,,
34952,2017,2,24,7,13,33,11,39,800,30,0.9,-11.8,1016.9,0,1.9,Changping,,,,,,,,,,,,
34953,2017,2,24,8,25,40,18,50,100,22,1.8,-11.7,1017.2,0,2.1,Changping,,,,,,,,,,,,
34954,2017,2,24,9,20,31,13,29,800,43,4.6,-11.5,1017.3,0,2.4,Changping,,,,,,,,,,,,
34955,2017,2,24,10,18,37,12,27,700,49,7.2,-12.6,1017.3,0,3.4,Changping,,,,,,,,,,,,
34956,2017,2,24,11,13,26,9,24,500,55,8,-12.5,1016.9,0,5,Changping,,,,,,,,,,,,
34957,2017,2,24,12,16,25,7,23,500,56,9.6,-12.3,1016.3,0,5.3,Changping,,,,,,,,,,,,
34958,2017,2,24,13,10,19,7,19,400,62,10.3,-12.4,1015.3,0,4.8,Changping,,,,,,,,,,,,
34959,2017,2,24,14,14,26,8,21,500,60,10.4,-12.3,1014.4,0,5.3,Changping,,,,,,,,,,,,
34960,2017,2,24,15,15,30,9,24,500,57,11.3,-12.2,1013.9,0,4.4,Changping,,,,,,,,,,,,
34961,2017,2,24,16,13,27,7,23,400,58,10.9,-12.5,1013.5,0,4.8,Changping,,,,,,,,,,,,
34962,2017,2,24,17,16,35,7,28,500,54,10.4,-12.3,1013.6,0,5,Changping,,,,,,,,,,,,
34963,2017,2,24,18,23,36,11,37,700,46,9.1,-12.1,1013.8,0,3,Changping,,,,,,,,,,,,
34964,2017,2,24,19,20,25,11,44,700,39,8,-13,1014.4,0,2,Changping,,,,,,,,,,,,
34965,2017,2,24,20,17,18,7,22,500,58,6.1,-13,1015,0,1.1,Changping,,,,,,,,,,,,
34966,2017,2,24,21,15,21,7,31,700,44,5,-12.5,1015.7,0,1.1,Changping,,,,,,,,,,,,
34967,2017,2,24,22,24,29,9,49,100,25,2.9,-11.8,1016.2,0,1.3,Changping,,,,,,,,,,,,
34968,2017,2,24,23,30,35,14,79,1200,2,3.4,-11.4,1016.2,0,1.7,Changping,,,,,,,,,,,,
34969,2017,2,25,0,30,33,16,70,1300,6,4.5,-10.8,1016,0,2.3,Changping,,,,,,,,,,,,
34970,2017,2,25,1,16,16,11,52,800,23,4.8,-11.3,1015.9,0,3.1,Changping,,,,,,,,,,,,
34971,2017,2,25,2,14,14,9,44,700,30,2.2,-11,1015.5,0,1.9,Changping,,,,,,,,,,,,
34972,2017,2,25,3,10,13,9,53,800,19,1.8,-11.4,1015,0,0.8,Changping,,,,,,,,,,,,
34973,2017,2,25,4,10,12,9,46,800,27,0.4,-10.7,1014.7,0,1.7,Changping,,,,,,,,,,,,
34974,2017,2,25,5,10,13,8,37,800,33,0.7,-10.8,1014.4,0,1.4,Changping,,,,,,,,,,,,
34975,2017,2,25,6,10,20,9,41,800,32,-1.6,-10.2,1014.6,0,1.8,Changping,,,,,,,,,,,,
34976,2017,2,25,7,20,36,13,57,1400,15,-1.9,-10,1015.3,0,1.8,Changping,,,,,,,,,,,,
34977,2017,2,25,8,25,25,13,44,100,27,3.5,-10.9,1015.6,0,2.1,Changping,,,,,,,,,,,,
34978,2017,2,25,9,10,29,14,30,800,40,6.6,-11.1,1015.7,0,3.7,Changping,,,,,,,,,,,,
34979,2017,2,25,10,14,22,12,27,700,45,8.6,-10.9,1015,0,3.7,Changping,,,,,,,,,,,,
34980,2017,2,25,11,14,17,8,20,500,56,10.2,-10.6,1014.2,0,2.2,Changping,,,,,,,,,,,,
34981,2017,2,25,12,7,21,6,24,500,55,11,-10.5,1013.3,0,4.9,Changping,,,,,,,,,,,,
34982,2017,2,25,13,7,23,7,23,500,58,12,-10.3,1012,0,4.2,Changping,,,,,,,,,,,,
34983,2017,2,25,14,13,22,6,21,400,63,13,-10.1,1011.1,0,4.6,Changping,,,,,,,,,,,,
34984,2017,2,25,15,9,23,6,24,400,63,12.7,-9.7,1010.6,0,5.6,Changping,,,,,,,,,,,,
34985,2017,2,25,16,15,23,5,23,400,65,12.9,-9.6,1010.5,0,2.2,Changping,,,,,,,,,,,,
34986,2017,2,25,17,12,19,4,15,300,76,12.4,-10,1010.8,0,2.8,Changping,,,,,,,,,,,,
34987,2017,2,25,18,13,23,6,18,400,75,10.6,-9.7,1011.7,0,1.8,Changping,,,,,,,,,,,,
34988,2017,2,25,19,16,22,6,20,400,72,9.3,-9.3,1012.6,0,2,Changping,,,,,,,,,,,,
34989,2017,2,25,20,16,21,6,18,400,73,8.2,-9.3,1013.2,0,1.6,Changping,,,,,,,,,,,,
34990,2017,2,25,21,16,19,4,16,400,73,8,-9,1014,0,2.1,Changping,,,,,,,,,,,,
34991,2017,2,25,22,13,18,3,15,400,73,6.6,-9,1014.7,0,0.8,Changping,,,,,,,,,,,,
34992,2017,2,25,23,16,17,5,11,500,73,5.2,-8.3,1015.3,0,1.2,Changping,,,,,,,,,,,,
34993,2017,2,26,0,34,57,9,55,1400,26,2.9,-7.9,1015.7,0,0.3,Changping,,,,,,,,,,,,
34994,2017,2,26,1,36,36,11,49,1400,11,1.2,-7.8,1015.8,0,0.5,Changping,,,,,,,,,,,,
34995,2017,2,26,2,13,14,18,13,400,23,2.5,-8,1015.7,0,1.6,Changping,,,,,,,,,,,,
34996,2017,2,26,3,15,24,7,35,700,4,2.5,-8,1015.7,0,1.7,Changping,,,,,,,,,,,,
34997,2017,2,26,4,11,12,6,16,400,35,3.1,-8,1015.6,0,2.3,Changping,,,,,,,,,,,,
34998,2017,2,26,5,11,18,6,19,400,41,4.2,-7.9,1015.7,0,2.7,Changping,,,,,,,,,,,,
34999,2017,2,26,6,13,32,10,32,700,40,2.6,-8.2,1016.2,0,1.7,Changping,,,,,,,,,,,,
35000,2017,2,26,7,40,48,13,70,1300,10,0.3,-7.9,1016.5,0,1.4,Changping,,,,,,,,,,,,
35001,2017,2,26,8,39,53,21,67,1300,13,2.4,-7.5,1017,0,1.3,Changping,,,,,,,,,,,,
35002,2017,2,26,9,32,46,20,44,900,30,6.4,-7.3,1017.1,0,1.2,Changping,,,,,,,,,,,,
35003,2017,2,26,10,47,121,28,80,1700,20,8.1,-6.1,1016.9,0,2.3,Changping,,,,,,,,,,,,
35004,2017,2,26,11,69,72,29,83,1600,14,9.9,-6.9,1016.4,0,1.8,Changping,,,,,,,,,,,,
35005,2017,2,26,12,37,48,18,54,100,37,11.1,-6.8,1015.6,0,2.4,Changping,,,,,,,,,,,,
35006,2017,2,26,13,38,49,17,53,900,42,12,-7.5,1014.4,0,2.1,Changping,,,,,,,,,,,,
35007,2017,2,26,14,26,31,12,39,700,55,13.2,-7.5,1013.4,0,1.6,Changping,,,,,,,,,,,,
35008,2017,2,26,15,21,27,8,33,600,59,13.8,-8.2,1013,0,1.4,Changping,,,,,,,,,,,,
35009,2017,2,26,16,20,39,8,42,600,54,13.3,-7.4,1012.8,0,3,Changping,,,,,,,,,,,,
35010,2017,2,26,17,28,48,7,41,600,63,12.5,-7.6,1012.9,0,2.6,Changping,,,,,,,,,,,,
35011,2017,2,26,18,31,49,8,47,600,59,11.1,-7.2,1013.2,0,2.3,Changping,,,,,,,,,,,,
35012,2017,2,26,19,40,63,9,65,700,36,9.9,-7.3,1013.8,0,0.8,Changping,,,,,,,,,,,,
35013,2017,2,26,20,46,78,9,77,100,20,6.8,-6.9,1014.2,0,1,Changping,,,,,,,,,,,,
35014,2017,2,26,21,56,61,12,57,1200,28,7.5,-7,1014.6,0,1.7,Changping,,,,,,,,,,,,
35015,2017,2,26,22,45,56,9,42,900,38,5.7,-7.2,1015,0,1.3,Changping,,,,,,,,,,,,
35016,2017,2,26,23,46,52,9,49,100,29,4,-7.2,1015.1,0,1.1,Changping,,,,,,,,,,,,
35017,2017,2,27,0,50,55,9,43,1100,31,2.9,-7.3,1015.1,0,1,Changping,,,,,,,,,,,,
35018,2017,2,27,1,44,44,7,29,100,40,3.5,-7.3,1014.8,0,1.2,Changping,,,,,,,,,,,,
35019,2017,2,27,2,40,46,5,30,800,33,1.7,-7.1,1014.8,0,0.6,Changping,,,,,,,,,,,,
35020,2017,2,27,3,43,43,5,45,1100,20,0.9,-7.4,1014.4,0,1.5,Changping,,,,,,,,,,,,
35021,2017,2,27,4,34,38,7,37,100,28,0.1,-7.4,1014.4,0,1.7,Changping,,,,,,,,,,,,
35022,2017,2,27,5,33,49,7,77,1600,3,-0.1,-7.8,1014.3,0,1.2,Changping,,,,,,,,,,,,
35023,2017,2,27,6,32,49,7,58,1100,10,0.2,-7.8,1014.5,0,1.4,Changping,,,,,,,,,,,,
35024,2017,2,27,7,39,52,6,68,1300,2,-0.5,-7.5,1014.6,0,1.6,Changping,,,,,,,,,,,,
35025,2017,2,27,8,40,67,10,72,1700,2,0.7,-7.3,1014.8,0,1.8,Changping,,,,,,,,,,,,
35026,2017,2,27,9,49,90,18,79,1700,2,5.3,-6,1014.6,0,0.7,Changping,,,,,,,,,,,,
35027,2017,2,27,10,66,94,20,75,1700,9,8.3,-6.3,1013.9,0,1.6,Changping,,,,,,,,,,,,
35028,2017,2,27,11,66,99,20,70,1400,22,9.6,-5.9,1013,0,1.6,Changping,,,,,,,,,,,,
35029,2017,2,27,12,74,102,21,72,1300,26,11.7,-5.8,1011.9,0,1.6,Changping,,,,,,,,,,,,
35030,2017,2,27,13,66,81,20,67,1100,35,13.5,-6.2,1010.5,0,2.1,Changping,,,,,,,,,,,,
35031,2017,2,27,14,55,79,19,59,1100,47,14.5,-6.4,1009.3,0,3.2,Changping,,,,,,,,,,,,
35032,2017,2,27,15,67,95,15,87,1200,36,14.8,-7.4,1008.7,0,2.5,Changping,,,,,,,,,,,,
35033,2017,2,27,16,60,75,12,78,100,45,15.2,-7.7,1008.6,0,2.5,Changping,,,,,,,,,,,,
35034,2017,2,27,17,56,87,11,74,100,50,14.6,-7.5,1008.6,0,1.5,Changping,,,,,,,,,,,,
35035,2017,2,27,18,60,83,12,83,900,44,13.3,-7.4,1008.5,0,1.5,Changping,,,,,,,,,,,,
35036,2017,2,27,19,63,102,15,101,1200,20,10.5,-6.8,1009.1,0,0.9,Changping,,,,,,,,,,,,
35037,2017,2,27,20,84,128,21,104,1800,12,9.8,-7,1009.3,0,0.7,Changping,,,,,,,,,,,,
35038,2017,2,27,21,83,83,15,74,1300,24,11.2,-9.8,1010,0,1.9,Changping,,,,,,,,,,,,
35039,2017,2,27,22,18,21,8,29,600,59,11.2,-11,1010.6,0,1.9,Changping,,,,,,,,,,,,
35040,2017,2,27,23,8,9,2,18,400,69,9.8,-11.5,1010.9,0,2,Changping,,,,,,,,,,,,
35041,2017,2,28,0,9,10,2,16,400,70,9.7,-12.2,1011.1,0,1.5,Changping,,,,,,,,,,,,
35042,2017,2,28,1,9,15,3,16,400,53,9.2,-11.5,1011.3,0,1.9,Changping,,,,,,,,,,,,
35043,2017,2,28,2,9,18,11,10,400,33,8.2,-10.7,1011.3,0,1.5,Changping,,,,,,,,,,,,
35044,2017,2,28,3,16,25,8,14,500,33,7,-10.3,1011.1,0,1.3,Changping,,,,,,,,,,,,
35045,2017,2,28,4,17,30,12,20,600,31,7,-10.3,1011.2,0,1.6,Changping,,,,,,,,,,,,
35046,2017,2,28,5,14,22,12,27,600,34,6,-10.3,1011.3,0,1.3,Changping,,,,,,,,,,,,
35047,2017,2,28,6,23,31,18,52,1100,27,5.3,-10.1,1011.5,0,1.1,Changping,,,,,,,,,,,,
35048,2017,2,28,7,21,31,16,49,900,28,4,-10.1,1011.7,0,0.9,Changping,,,,,,,,,,,,
35049,2017,2,28,8,24,53,18,71,1300,14,4.7,-9.1,1012.1,0,1.2,Changping,,,,,,,,,,,,
35050,2017,2,28,9,20,35,13,44,900,35,10,-10.2,1012.1,0,1.2,Changping,,,,,,,,,,,,
35051,2017,2,28,10,13,25,7,26,500,52,11.8,-11.1,1011.7,0,3.1,Changping,,,,,,,,,,,,
35052,2017,2,28,11,3,18,4,25,400,58,12.4,-12,1011.4,0,5.5,Changping,,,,,,,,,,,,
35053,2017,2,28,12,7,11,4,19,400,66,13.9,-11.6,1010.6,0,3.8,Changping,,,,,,,,,,,,
35054,2017,2,28,13,9,12,4,17,300,70,14.4,-12,1009.4,0,3.3,Changping,,,,,,,,,,,,
35055,2017,2,28,14,8,15,5,18,400,70,14.9,-12.4,1008.4,0,4.2,Changping,,,,,,,,,,,,
35056,2017,2,28,15,13,29,6,21,400,70,15.6,-12.8,1007.6,0,3.2,Changping,,,,,,,,,,,,
35057,2017,2,28,16,15,37,6,22,400,70,15.4,-12.9,1007.2,0,4.4,Changping,,,,,,,,,,,,
35058,2017,2,28,17,18,61,6,29,400,51,14.7,-12.6,1007.4,0,4.2,Changping,,,,,,,,,,,,
35061,2017,2,28,20,12,12,3,23,500,64,10.9,-14,1009,0,2.1,Changping,,,,,,,,,,,,
35062,2017,2,28,21,7,23,5,17,500,68,9.5,-13,1009.4,0,1.5,Changping,,,,,,,,,,,,
35063,2017,2,28,22,11,20,3,15,500,72,7.8,-12.6,1009.6,0,1.4,Changping,,,,,,,,,,,,
35064,2017,2,28,23,20,25,6,28,900,54,7,-12.2,1009.4,0,1.9,Changping,,,,,,,,,,,,
